rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1567750424407261986,,10279,,1567750424,406989589,"""world""",,,-0.00963896326721,0.0167113393545,0.136925309896,,0.000646111380775,0.000491576385684,-0.711356163025,-0.702831327915
1567750424407348838,,10280,,1567750424,407009530,"""world""",,,-0.00964200124145,0.0167205557227,0.136926725507,,0.000658174569253,0.000511793943588,-0.711353123188,-0.702834308147
1567750424417664577,,10281,,1567750424,417413415,"""world""",,,-0.00965146534145,0.0167156383395,0.136928543448,,0.000638698460534,0.000452271196991,-0.711354196072,-0.702833294868
1567750424417779691,,10282,,1567750424,417431508,"""world""",,,-0.00965545885265,0.0167188998312,0.136930674314,,0.000639527337626,0.000439652358182,-0.71135622263,-0.702831268311
1567750424427016691,,10283,,1567750424,426816555,"""world""",,,-0.00965352170169,0.0167157519609,0.136928632855,,0.000635761243757,0.000489133817609,-0.711363911629,-0.702823460102
1567750424437530207,,10284,,1567750424,437261548,"""world""",,,-0.00965570937842,0.01671397686,0.136930063367,,0.000637084362097,0.000514723884407,-0.711376547813,-0.702810704708
1567750424437543787,,10285,,1567750424,437278564,"""world""",,,-0.00964897312224,0.0167107935995,0.13692805171,,0.000643168983515,0.000515503110364,-0.711381077766,-0.702805995941
1567750424446781612,,10286,,1567750424,446503414,"""world""",,,-0.00965557806194,0.0167075507343,0.136924028397,,0.000652136164717,0.000531382276677,-0.711370110512,-0.70281714201
1567750424446807888,,10287,,1567750424,446526511,"""world""",,,-0.00965039804578,0.0167059004307,0.136921912432,,0.000652957183775,0.000523408409208,-0.711368143559,-0.702819168568
1567750424457147414,,10288,,1567750424,456898518,"""world""",,,-0.00961424130946,0.0166811570525,0.136890038848,,0.000735238369089,0.000748764432501,-0.711358010769,-0.702829182148
1567750424457171913,,10289,,1567750424,456917733,"""world""",,,-0.00963076762855,0.0167068485171,0.136920288205,,0.00066236796556,0.000660413119476,-0.711353719234,-0.702833592892
1567750424467640052,,10290,,1567750424,467349013,"""world""",,,-0.00963461399078,0.0167101547122,0.136924549937,,0.000652207643725,0.000620072358288,-0.711361885071,-0.702825427055
1567750424467664176,,10291,,1567750424,467367997,"""world""",,,-0.00966016016901,0.0167184695601,0.136867448688,,0.000460557290353,0.000250734185101,-0.711299180984,-0.702889204025
1567750424477002961,,10292,,1567750424,476750982,"""world""",,,-0.00965184345841,0.0167342368513,0.136915057898,,0.000541835732292,0.000474487547763,-0.711348354816,-0.702839195728
1567750424477023491,,10293,,1567750424,476768965,"""world""",,,-0.00965237151831,0.01674618572,0.136919483542,,0.000547769945115,0.000521343899891,-0.711344957352,-0.702842652798
1567750424487442433,,10294,,1567750424,487199505,"""world""",,,-0.009655283764,0.0167426355183,0.136928081512,,0.000532271398697,0.000466448225779,-0.711357235909,-0.702830255032
1567750424497893578,,10295,,1567750424,497608960,"""world""",,,-0.00966467708349,0.0167489405721,0.136933043599,,0.000533551909029,0.000420317664975,-0.711349368095,-0.702838301659
1567750424497918212,,10296,,1567750424,497626652,"""world""",,,-0.00962913036346,0.0167552679777,0.137005597353,,0.000677615404129,-0.000173083812115,-0.711368560791,-0.70281881094
1567750424507265449,,10297,,1567750424,507022938,"""world""",,,-0.00963690318167,0.0167485699058,0.136998072267,,0.000675942690577,-0.000199142552447,-0.711369156837,-0.702818214893
1567750424507290218,,10298,,1567750424,507041025,"""world""",,,-0.00964588392526,0.0167446658015,0.136984288692,,0.000681376084685,-0.00026283072657,-0.711362123489,-0.702825367451
1567750424517638787,,10299,,1567750424,517457581,"""world""",,,-0.00964594632387,0.0167414881289,0.136967599392,,0.000681245001033,-0.00029597923276,-0.711360633373,-0.702826857567
1567750424517663498,,10300,,1567750424,517533633,"""world""",,,-0.00967348273844,0.0167150758207,0.136906459928,,0.000637453922536,0.000504143245053,-0.711365580559,-0.702821731567
1567750424527225143,,10301,,1567750424,526929568,"""world""",,,-0.00966563262045,0.0167063847184,0.136898979545,,0.000661873607896,0.000462281663204,-0.711371958256,-0.702815294266
1567750424527243541,,10302,,1567750424,526947389,"""world""",,,-0.00965694244951,0.0167003758252,0.136894851923,,0.000662298756652,0.000471235543955,-0.711366295815,-0.702820956707
1567750424537478672,,10303,,1567750424,537218294,"""world""",,,-0.00964620895684,0.0166998319328,0.136894777417,,0.000669985078275,0.000498009088915,-0.711365640163,-0.702821671963
1567750424546826916,,10304,,1567750424,546519055,"""world""",,,-0.00966498814523,0.0167028605938,0.136824131012,,0.000460860523162,0.000225572119234,-0.711308002472,-0.702880263329
1567750424546846755,,10305,,1567750424,546537637,"""world""",,,-0.00965755991638,0.0167129486799,0.136831656098,,0.000452972599305,0.00022575960611,-0.711307942867,-0.702880382538
1567750424557138780,,10306,,1567750424,556894647,"""world""",,,-0.00965733081102,0.0167217869312,0.136842623353,,0.000459644856164,0.000193258747458,-0.711307644844,-0.702880620956
1567750424557162423,,10307,,1567750424,556914021,"""world""",,,-0.00965442042798,0.016728837043,0.136854678392,,0.000458255468402,0.000191956423805,-0.711306393147,-0.702881932259
1567750424567482866,,10308,,1567750424,567258414,"""world""",,,-0.00965539179742,0.0167308542877,0.136862128973,,0.000464753771666,0.00024182422203,-0.711310386658,-0.702877819538
1567750424567506539,,10309,,1567750424,567275309,"""world""",,,-0.00965691171587,0.0167282707989,0.13686054945,,0.000444181147031,0.000150532563566,-0.711306333542,-0.702882111073
1567750424576738859,,10310,,1567750424,576522355,"""world""",,,-0.00966692902148,0.0167264156044,0.136867493391,,0.000447196158348,0.000113519039587,-0.711311399937,-0.702876925468
1567750424576761458,,10311,,1567750424,576541588,"""world""",,,-0.00964163523167,0.0167292803526,0.13693729043,,0.00063885707641,0.000534697726835,-0.711374342442,-0.702812790871
1567750424587145204,,10312,,1567750424,586915842,"""world""",,,-0.00965733453631,0.0167258251458,0.136939361691,,0.000641672930215,0.000492351886351,-0.711365401745,-0.702821910381
1567750424597661776,,10313,,1567750424,597365979,"""world""",,,-0.00967178307474,0.0167222823948,0.13693369925,,0.00063136452809,0.000551857228857,-0.711363911629,-0.702823340893
1567750424597689605,,10314,,1567750424,597385637,"""world""",,,-0.00967362709343,0.0167178064585,0.13692869246,,0.000634511001408,0.000519035034813,-0.711366415024,-0.702820897102
1567750424606897352,,10315,,1567750424,606710453,"""world""",,,-0.00965648144484,0.0167385544628,0.136973485351,,0.000688743661158,-0.000290300609777,-0.711364388466,-0.70282304287
1567750424606939195,,10316,,1567750424,606815250,"""world""",,,-0.00963545776904,0.0167173165828,0.136939018965,,0.000765390752349,-0.000122472440125,-0.711361646652,-0.702825784683
1567750424617408644,,10317,,1567750424,617159482,"""world""",,,-0.00966383889318,0.016699116677,0.136886686087,,0.000724167737644,0.000698079005815,-0.711372673512,-0.702814340591
1567750424617432715,,10318,,1567750424,617176474,"""world""",,,-0.00965515896678,0.0167423821986,0.13696192205,,0.000685702078044,-0.000191096580238,-0.711377024651,-0.702810227871
1567750424627959081,,10319,,1567750424,627590240,"""world""",,,-0.00967850815505,0.0167201589793,0.136914610863,,0.000638604979031,0.000604331085924,-0.711380183697,-0.702806890011
1567750424627993395,,10320,,1567750424,627607775,"""world""",,,-0.00967631116509,0.0167173985392,0.136915504932,,0.000636053853668,0.000534635328222,-0.711369097233,-0.702818095684
1567750424637228682,,10321,,1567750424,637001429,"""world""",,,-0.00965935084969,0.0167202204466,0.136916697025,,0.000633066170849,0.000439266295871,-0.711372077465,-0.702815175056
1567750424647618509,,10322,,1567750424,647451134,"""world""",,,-0.00968720763922,0.0167208462954,0.136854946613,,0.000444072036771,0.000194972191821,-0.711319088936,-0.702869057655
1567750424647689313,,10323,,1567750424,647560730,"""world""",,,-0.00967834889889,0.0167193654925,0.136853769422,,0.000441293261247,0.000256376311881,-0.711316168308,-0.702871978283
1567750424657254055,,10324,,1567750424,657013931,"""world""",,,-0.00966104865074,0.0167205799371,0.136856362224,,0.000449835701147,0.000229890443734,-0.711319327354,-0.702868878841
1567750424657272557,,10325,,1567750424,657032295,"""world""",,,-0.00965492706746,0.0167209692299,0.136848017573,,0.000458941532997,0.000249045522651,-0.711310505867,-0.702877759933
1567750424667702608,,10326,,1567750424,667457826,"""world""",,,-0.00965222716331,0.0167260561138,0.136840507388,,0.000462829484604,0.000227064534556,-0.711315095425,-0.702873170376
1567750424667729556,,10327,,1567750424,667476135,"""world""",,,-0.00965991802514,0.0167220104486,0.136827468872,,0.000465425051516,0.000264979316853,-0.711317002773,-0.702871203423
1567750424677033704,,10328,,1567750424,676877227,"""world""",,,-0.00964444130659,0.0167300291359,0.136860698462,,0.000544359907508,0.000484997755848,-0.711357176304,-0.702830314636
1567750424687509927,,10329,,1567750424,687291852,"""world""",,,-0.0096517894417,0.016725063324,0.136850699782,,0.000542080844752,0.000515306717716,-0.71135532856,-0.70283216238
1567750424687534484,,10330,,1567750424,687309064,"""world""",,,-0.00964875519276,0.0167205613106,0.136853739619,,0.000534306513146,0.000553193967789,-0.711355388165,-0.70283216238
1567750424696908224,,10331,,1567750424,696628739,"""world""",,,-0.00963435508311,0.0167154986411,0.136890932918,,0.00064286851557,0.000612239004113,-0.711373150349,-0.702813923359
1567750424696933500,,10332,,1567750424,696647137,"""world""",,,-0.0096480101347,0.0167155154049,0.136896371841,,0.000636857294012,0.000633836374618,-0.711361885071,-0.702825367451
1567750424707284831,,10333,,1567750424,707084915,"""world""",,,-0.00965645723045,0.0167146809399,0.136904507875,,0.000632391427644,0.00064627447864,-0.711372256279,-0.702814817429
1567750424707316873,,10334,,1567750424,707186467,"""world""",,,-0.0096649043262,0.0167192239314,0.13690648973,,0.000628970155958,0.000635021948256,-0.711360692978,-0.702826559544
1567750424717794346,,10335,,1567750424,717561414,"""world""",,,-0.00967221148312,0.0167218167335,0.136910572648,,0.000622698629741,0.00054161681328,-0.711363494396,-0.702823758125
1567750424717819363,,10336,,1567750424,717578515,"""world""",,,-0.00967637822032,0.0167196597904,0.136907979846,,0.000617877522018,0.000593052827753,-0.711362838745,-0.702824532986
1567750424727211717,,10337,,1567750424,726983990,"""world""",,,-0.00965305045247,0.0167400017381,0.136956110597,,0.000669837056194,-0.000241645320784,-0.711362421513,-0.702825069427
1567750424737615488,,10338,,1567750424,737398197,"""world""",,,-0.00967853236943,0.0167172178626,0.136913895607,,0.000632086361293,0.000515152525622,-0.711359620094,-0.702827751637
1567750424737632155,,10339,,1567750424,737449593,"""world""",,,-0.00966375786811,0.016716055572,0.136920839548,,0.000638877507299,0.000551844423171,-0.711367785931,-0.702819406986
1567750424747007431,,10340,,1567750424,746830918,"""world""",,,-0.00966105237603,0.016707085073,0.136922299862,,0.000632115523331,0.000534780905582,-0.711353421211,-0.702834010124
1567750424747051405,,10341,,1567750424,746882484,"""world""",,,-0.00968535430729,0.0167155042291,0.136868476868,,0.000436853704741,0.000252991449088,-0.711309432983,-0.702878892422
1567750424757442669,,10342,,1567750424,757230097,"""world""",,,-0.00967714563012,0.0167152639478,0.136865511537,,0.000423488294473,0.000230414618272,-0.711305856705,-0.7028824687
1567750424757462301,,10343,,1567750424,757281797,"""world""",,,-0.00967839360237,0.0167151801288,0.136865541339,,0.000415071990574,0.0002849305165,-0.711309492588,-0.702878773212
1567750424766809077,,10344,,1567750424,766577262,"""world""",,,-0.00967596657574,0.016719263047,0.136861249804,,0.000419078423874,0.000254420825513,-0.711307704449,-0.702880561352
1567750424766827108,,10345,,1567750424,766630254,"""world""",,,-0.00967775750905,0.0167192034423,0.136850625277,,0.000429780513514,0.000280858512269,-0.7113032341,-0.702885210514
1567750424777242591,,10346,,1567750424,777076981,"""world""",,,-0.00965734198689,0.0167246125638,0.136882677674,,0.000518640386872,0.000498467823491,-0.711351215839,-0.702836453915
1567750424787692428,,10347,,1567750424,787485318,"""world""",,,-0.00965932011604,0.0167273934931,0.136869892478,,0.000520918751135,0.000518386485055,-0.711349487305,-0.70283806324
1567750424787719531,,10348,,1567750424,787536371,"""world""",,,-0.0096616204828,0.0167159866542,0.136854946613,,0.000519381894264,0.000679487246089,-0.71134442091,-0.70284307003
1567750424797178087,,10349,,1567750424,796978203,"""world""",,,-0.00964727811515,0.0167093705386,0.136878818274,,0.000636968296021,0.000648604647722,-0.711354613304,-0.702832758427
1567750424797190871,,10350,,1567750424,797027283,"""world""",,,-0.00966700166464,0.0167087782174,0.13684232533,,0.000537499843631,0.000630623137113,-0.711350858212,-0.702836632729
1567750424807567037,,10351,,1567750424,807380826,"""world""",,,-0.00965504162014,0.0166991911829,0.136866152287,,0.000647229258902,0.000656458374579,-0.711364686489,-0.702822506428
1567750424807617588,,10352,,1567750424,807433722,"""world""",,,-0.00966149941087,0.0166989527643,0.136865898967,,0.000648256856948,0.000686422048602,-0.711367487907,-0.702819645405
1567750424817004198,,10353,,1567750424,816800122,"""world""",,,-0.00965916365385,0.0166994612664,0.13686555624,,0.000645387044642,0.000680380268022,-0.711368143559,-0.702818989754
1567750424817025028,,10354,,1567750424,816849208,"""world""",,,-0.00966016016901,0.0166998058558,0.136870622635,,0.000653455674183,0.000576815160457,-0.711367785931,-0.702819406986
1567750424827462715,,10355,,1567750424,827247313,"""world""",,,-0.00966442935169,0.0167048461735,0.136884272099,,0.000638636294752,0.000518463086337,-0.711374282837,-0.70281291008
1567750424827482358,,10356,,1567750424,827306615,"""world""",,,-0.00965587422252,0.0167045854032,0.136889323592,,0.000648529035971,0.000631921517197,-0.711371958256,-0.702815115452
1567750424836873935,,10357,,1567750424,836671432,"""world""",,,-0.00966198649257,0.0167102720588,0.136897623539,,0.000630108057521,0.000662430305965,-0.71137046814,-0.702816724777
1567750424847272957,,10358,,1567750424,847087561,"""world""",,,-0.00965447351336,0.0167099852115,0.136912316084,,0.000631908595096,0.000574241799768,-0.711380958557,-0.70280611515
1567750424847309875,,10359,,1567750424,847138821,"""world""",,,-0.00967691466212,0.0167179908603,0.136879310012,,0.000518498069141,0.00059944979148,-0.711357295513,-0.702830195427
1567750424857746881,,10360,,1567750424,857542107,"""world""",,,-0.00966685265303,0.0167175587267,0.136885598302,,0.000522270856891,0.000536273932084,-0.711351335049,-0.702836275101
1567750424857788493,,10361,,1567750424,857599431,"""world""",,,-0.00965769216418,0.0167183801532,0.13688929379,,0.000517328211572,0.000546366441995,-0.711354255676,-0.702833354473
1567750424867193179,,10362,,1567750424,866989118,"""world""",,,-0.00965717807412,0.0167128108442,0.136893108487,,0.000536964565981,0.000584111025091,-0.711344778538,-0.702842772007
1567750424867217654,,10363,,1567750424,867044146,"""world""",,,-0.00965702347457,0.0167169347405,0.136890172958,,0.000537239655387,0.000586121168453,-0.711342096329,-0.702845513821
1567750424877577479,,10364,,1567750424,877408593,"""world""",,,-0.0096585676074,0.0167162995785,0.13688609004,,0.000536376493983,0.000583858054597,-0.711347401142,-0.702840149403
1567750424877634625,,10365,,1567750424,877453385,"""world""",,,-0.0096547594294,0.0167179275304,0.136876434088,,0.000529356184416,0.00067622581264,-0.711348354816,-0.702839136124
1567750424887120780,,10366,,1567750424,886900350,"""world""",,,-0.00966072455049,0.0167139098048,0.136870741844,,0.000528881209902,0.00065035634907,-0.711356878281,-0.702830553055
1567750424897516723,,10367,,1567750424,897330279,"""world""",,,-0.00965575687587,0.0167152266949,0.136869370937,,0.000537570391316,0.000587315880693,-0.711353898048,-0.702833533287
1567750424897581434,,10368,,1567750424,897383900,"""world""",,,-0.00964346155524,0.0167042687535,0.136906802654,,0.000643637322355,0.000544185226317,-0.711367070675,-0.702820181847
1567750424906988516,,10369,,1567750424,906698189,"""world""",,,-0.00964079238474,0.0167087987065,0.136902302504,,0.00064944755286,0.000572363322135,-0.711357355118,-0.702830076218
1567750424907013441,,10370,,1567750424,906726197,"""world""",,,-0.00963957607746,0.0167074538767,0.136899977922,,0.000642463273834,0.00043313979404,-0.711364626884,-0.702822744846
1567750424917363922,,10371,,1567750424,917088440,"""world""",,,-0.00963557418436,0.0167097244412,0.13688954711,,0.000651290873066,0.00046965124784,-0.711355090141,-0.702832400799
1567750424917389484,,10372,,1567750424,917106734,"""world""",,,-0.00963728316128,0.0167109426111,0.136885240674,,0.000643223058432,0.000532631238457,-0.711377978325,-0.702809154987
1567750424927700643,,10373,,1567750424,927405616,"""world""",,,-0.00963362492621,0.0167031846941,0.136873394251,,0.000639748526737,0.000581191270612,-0.711367785931,-0.702819347382
1567750424937143966,,10374,,1567750424,936824336,"""world""",,,-0.00962761417031,0.0167023260146,0.136873424053,,0.000646441942081,0.00058247538982,-0.711377024651,-0.702810108662
1567750424937174088,,10375,,1567750424,936842311,"""world""",,,-0.00962572731078,0.0167040601373,0.136871635914,,0.000651389884297,0.000603728578426,-0.711371958256,-0.702815234661
1567750424947672038,,10376,,1567750424,947271210,"""world""",,,-0.00963476579636,0.016693122685,0.136875391006,,0.00064515665872,0.000480610207887,-0.711364805698,-0.702822625637
1567750424947692107,,10377,,1567750424,947297475,"""world""",,,-0.00963186100125,0.0166932567954,0.136881172657,,0.000637206656393,0.000457799673313,-0.711358249187,-0.702829122543
1567750424956838998,,10378,,1567750424,956586027,"""world""",,,-0.00963390991092,0.0167012866586,0.136888816953,,0.000634568626992,0.000386372295907,-0.711355030537,-0.702832460403
1567750424956866438,,10379,,1567750424,956606082,"""world""",,,-0.00963783357292,0.0167015697807,0.136895850301,,0.000639118254185,0.000433220964624,-0.711359918118,-0.702827572823
1567750424967251318,,10380,,1567750424,966995867,"""world""",,,-0.00965592917055,0.0167120601982,0.136868059635,,0.000533504819032,0.000404518854339,-0.711356163025,-0.702831447124
1567750424967271221,,10381,,1567750424,967012801,"""world""",,,-0.0096583571285,0.0167169645429,0.136879175901,,0.00052108237287,0.000548752432223,-0.711350619793,-0.702836990356
1567750424977673343,,10382,,1567750424,977426720,"""world""",,,-0.00966130010784,0.016719982028,0.136891081929,,0.000538060150575,0.000428923172876,-0.711356163025,-0.70283138752
1567750424987127174,,10383,,1567750424,986836084,"""world""",,,-0.00965807959437,0.0167175754905,0.136889502406,,0.000532256730366,0.000491347571369,-0.711356282234,-0.702831268311
1567750424987140031,,10384,,1567750424,986853623,"""world""",,,-0.00965404510498,0.0167179126292,0.136886790395,,0.000536284060217,0.000517787237186,-0.711359083652,-0.702828466892
1567750424997498674,,10385,,1567750424,997235175,"""world""",,,-0.00966877490282,0.0167100466788,0.13684977591,,0.00044578203233,0.00020156132814,-0.711319625378,-0.702868580818
1567750424997522564,,10386,,1567750424,997252739,"""world""",,,-0.00966428406537,0.0167107284069,0.136835753918,,0.000437617563875,0.000189411308384,-0.711314022541,-0.702874243259
1567750425007860966,,10387,,1567750425,7614850,"""world""",,,-0.00966493971646,0.0167159214616,0.136831209064,,0.000453506509075,0.0002602499153,-0.711311936378,-0.702876389027
